CDM_TBL,answer_code,concept_code,src_vocab_code,vocabulary_id,target_concept_id
OBS_GEN,370350113002,,LC,,0
OBS_GEN,40130405392,,LC,,0
OBS_GEN,41051005101,,LC,,0
OBS_GEN,45019001902,,LC,,0
OBS_GEN,450630207052,,LC,,0
OBS_GEN,480291216043,,LC,,0
OBS_GEN,550390413004,,LC,,0
OBS_GEN,04013061053,,LC,,0
OBS_GEN,120950169021,,LC,,0
OBS_GEN,170318080011,,LC,,0
OBS_GEN,17161024500,,LC,,0
OBS_GEN,180610603001,,LC,,0
OBS_GEN,190314505005,,LC,,0
OBS_GEN,190979501003,,LC,,0
OBS_GEN,191530110272,,LC,,0
OBS_GEN,191530115001,,LC,,0
OBS_GEN,191550301003,,LC,,0
OBS_GEN,191870003001,,LC,,0
OBS_GEN,191919502002,,LC,,0
OBS_GEN,191930009001,,LC,,0
OBS_GEN,271090004001,,LC,,0
OBS_GEN,271090017022,,LC,,0
OBS_GEN,340170127002,,LC,,0
OBS_GEN,380899637003,,LC,,0
OBS_GEN,40210017011,,LC,,0
OBS_GEN,481130137271,,LC,,0
OBS_GEN,53033022205,,LC,,0
OBS_GEN,55033970200,,LC,,0
OBS_GEN,120850014041,,LC,,0
OBS_GEN,12127082512,,LC,,0
OBS_GEN,17029000300,,LC,,0
OBS_GEN,170310621002,,LC,,0
OBS_GEN,170730312002,,LC,,0
OBS_GEN,171790207003,,LC,,0
OBS_GEN,17201003904,,LC,,0
OBS_GEN,190259501002,,LC,,0
OBS_GEN,190674803002,,LC,,0
OBS_GEN,191210603003,,LC,,0
OBS_GEN,19193000100,,LC,,0
OBS_GEN,22097961200,,LC,,0
OBS_GEN,270614809024,,LC,,0
OBS_GEN,27137000500,,LC,,0
OBS_GEN,271410304072,,LC,,0
OBS_GEN,29213480404,,LC,,0
OBS_GEN,31019969000,,LC,,0
OBS_GEN,36047056900,,LC,,0
OBS_GEN,39067976000,,LC,,0
OBS_GEN,484530311001,,LC,,0
OBS_GEN,08031003004,,LC,,0
OBS_GEN,12001002219,,LC,,0
OBS_GEN,17031805502,,LC,,0
OBS_GEN,170978643031,,LC,,0
OBS_GEN,171430045002,,LC,,0
OBS_GEN,171610228002,,LC,,0
OBS_GEN,171978834012,,LC,,0
OBS_GEN,19057000500,,LC,,0
OBS_GEN,191114904003,,LC,,0
OBS_GEN,191290403022,,LC,,0
OBS_GEN,191499702004,,LC,,0
OBS_GEN,191659604001,,LC,,0
OBS_GEN,20121100500,,LC,,0
OBS_GEN,29019001503,,LC,,0
OBS_GEN,31155968400,,LC,,0
OBS_GEN,48085031328,,LC,,0
OBS_GEN,55063010300,,LC,,0
OBS_GEN,060730031111,,LC,,0
OBS_GEN,170318086001,,LC,,0
OBS_GEN,170950001004,,LC,,0
OBS_GEN,170978608091,,LC,,0
OBS_GEN,170999622002,,LC,,0
OBS_GEN,172030305012,,LC,,0
OBS_GEN,190610012013,,LC,,0
OBS_GEN,190650807003,,LC,,0
OBS_GEN,19097950100,,LC,,0
OBS_GEN,19113002900,,LC,,0
OBS_GEN,191499706004,,LC,,0
OBS_GEN,191530029001,,LC,,0
OBS_GEN,21111011110,,LC,,0
OBS_GEN,270030502191,,LC,,0
OBS_GEN,27053025905,,LC,,0
OBS_GEN,27053026509,,LC,,0
OBS_GEN,35001004752,,LC,,0
OBS_GEN,48029191818,,LC,,0
OBS_GEN,48201543004,,LC,,0
OBS_GEN,484530454002,,LC,,0
OBS_GEN,530770028012,,LC,,0
OBS_GEN,050310006011,,LC,,0
OBS_GEN,05065960100,,LC,,0
OBS_GEN,120860027081,,LC,,0
OBS_GEN,160519601001,,LC,,0
OBS_GEN,170179603003,,LC,,0
OBS_GEN,170310608003,,LC,,0
OBS_GEN,170313011001,,LC,,0
OBS_GEN,170438454022,,LC,,0
OBS_GEN,171130005071,,LC,,0
OBS_GEN,171419614002,,LC,,0
OBS_GEN,17197880326,,LC,,0
OBS_GEN,190119605002,,LC,,0
OBS_GEN,190899602001,,LC,,0
OBS_GEN,191130014002,,LC,,0
OBS_GEN,191499702001,,LC,,0
OBS_GEN,191930020004,,LC,,0
OBS_GEN,21117063701,,LC,,0
OBS_GEN,270530275032,,LC,,0
OBS_GEN,270531044003,,LC,,0
OBS_GEN,271019002002,,LC,,0
OBS_GEN,27139080100,,LC,,0
OBS_GEN,27139081103,,LC,,0
OBS_GEN,29063080102,,LC,,0
OBS_GEN,29157470100,,LC,,0
OBS_GEN,4021001306,,LC,,0
OBS_GEN,41047002102,,LC,,0
OBS_GEN,48167723800,,LC,,0
OBS_GEN,510411010152,,LC,,0
